TFSI,NCN,Ni,Fe,Predictor,Gas
218.15,649.35,518.4,7.23367088607595,Acetone,7
218.05,649.77,518.13,7.23392405063292,Acetone,7
218.2,648.93,518.13,7.23417721518988,Acetone,7
217.16,647.25,517.87,7.23721518987342,Acetone,7
218.05,649.77,517.87,7.23721518987342,Acetone,7
218.1,644.75,518.13,7.23696202531646,Acetone,7
218.01,648.51,518.13,7.23683544303798,Acetone,7
217.86,650.62,518.13,7.23696202531646,Acetone,7
218.1,658.76,518.13,7.23708860759494,Acetone,7
216.12,648.93,516.53,7.23898734177216,Acetone,7
218.39,649.77,518.13,7.23898734177216,Acetone,7
217.91,646.83,518.4,7.23974683544304,Acetone,7
217.91,648.93,517.87,7.24063291139241,Acetone,7
217.34,648.51,516.53,7.24088607594937,Acetone,7
217.82,647.25,517.87,7.24329113924051,Acetone,7
217.82,646.83,518.13,7.2426582278481,Acetone,7
218.1,648.51,517.87,7.24227848101266,Acetone,7
217.58,647.25,518.13,7.24291139240507,Acetone,7
217.91,648.09,518.13,7.24303797468355,Acetone,7
217.72,654.88,518.13,7.24278481012658,Acetone,7
217.82,648.09,518.13,7.2446835443038,Acetone,7
217.82,656.6,519.21,7.24481012658228,Acetone,7
217.77,649.77,519.48,7.24481012658228,Acetone,7
217.49,646.41,517.06,7.24544303797468,Acetone,7
217.68,648.09,517.87,7.24379746835443,Acetone,7
218.15,645.99,518.13,7.24708860759494,Acetone,7
217.63,647.25,518.4,7.24860759493671,Acetone,7
217.72,647.67,517.87,7.24936708860759,Acetone,7
217.63,648.93,518.13,7.24987341772152,Acetone,7
217.44,651.89,518.13,7.25101265822785,Acetone,7
217.77,647.67,518.13,7.25101265822785,Acetone,7
217.53,646.83,518.13,7.25113924050633,Acetone,7
217.77,646.83,520.29,7.25189873417721,Acetone,7
218.05,650.2,518.94,7.25240506329114,Acetone,7
217.49,643.5,517.06,7.25253164556962,Acetone,7
217.53,645.99,518.4,7.25354430379747,Acetone,7
217.49,648.93,518.13,7.2553164556962,Acetone,7
217.72,646.41,517.87,7.25506329113924,Acetone,7
217.49,647.25,518.13,7.25544303797468,Acetone,7
216.03,648.93,518.13,7.25569620253164,Acetone,7
217.68,646.83,518.13,7.25645569620253,Acetone,7
217.68,648.09,517.87,7.25746835443038,Acetone,7
217.58,649.35,517.6,7.2579746835443,Acetone,7
217.44,646.83,517.87,7.25658227848101,Acetone,7
217.53,645.58,518.13,7.2553164556962,Acetone,7
218.72,654.45,518.67,7.25582278481013,Acetone,7
217.44,645.58,518.13,7.25645569620253,Acetone,7
217.39,647.67,517.87,7.2579746835443,Acetone,7
217.72,650.62,518.4,7.25607594936709,Acetone,7
217.34,641.44,514.14,7.25658227848101,Acetone,7
217.3,647.67,518.13,7.25632911392405,Acetone,7
217.2,647.67,518.13,7.25632911392405,Acetone,7
217.68,645.99,518.4,7.25746835443038,Acetone,7
217.68,653.17,518.94,7.25658227848102,Acetone,7
217.25,643.91,518.4,7.2573417721519,Acetone,7
217.3,646.83,518.13,7.25848101265823,Acetone,7
216.78,647.25,518.67,7.25898734177215,Acetone,7
217.34,646.41,518.4,7.25962025316456,Acetone,7
217.25,648.09,518.13,7.26151898734178,Acetone,7
216.54,649.35,518.67,7.26126582278481,Acetone,7
217.34,645.99,518.13,7.26151898734177,Acetone,7
217.34,647.25,518.13,7.26126582278481,Acetone,7
217.11,649.35,518.13,7.26164556962026,Acetone,7
217.49,643.91,518.13,7.26291139240506,Acetone,7
217.34,646.41,518.13,7.26341772151899,Acetone,7
217.16,648.51,518.4,7.26367088607595,Acetone,7
217.2,647.25,517.87,7.26430379746836,Acetone,7
217.53,646.41,518.13,7.26493670886076,Acetone,7
217.3,648.51,518.13,7.26582278481013,Acetone,7
217.25,651.47,518.4,7.26620253164557,Acetone,7
217.39,647.25,518.13,7.26746835443038,Acetone,7
217.3,645.58,516.53,7.26848101265823,Acetone,7
217.25,645.58,518.13,7.26873417721519,Acetone,7
217.3,646.83,517.87,7.2693670886076,Acetone,7
217.68,646.83,518.4,7.27,Acetone,7
217.11,646.41,517.87,7.27101265822785,Acetone,7
217.01,645.99,518.13,7.27215189873418,Acetone,7
217.3,645.58,518.13,7.27101265822785,Acetone,7
217.06,647.25,518.13,7.27189873417722,Acetone,7
216.87,644.75,516.8,7.27215189873418,Acetone,7
216.87,645.99,518.4,7.27215189873418,Acetone,7
217.06,645.58,518.13,7.27316455696203,Acetone,7
217.01,647.67,518.13,7.27151898734177,Acetone,7
216.97,646.41,518.13,7.27253164556962,Acetone,7
217.16,645.16,518.13,7.27582278481013,Acetone,7
217.68,650.2,518.67,7.27708860759494,Acetone,7
217.49,644.75,518.13,7.27898734177215,Acetone,7
217.06,646.83,518.13,7.28025316455696,Acetone,7
216.97,645.99,518.13,7.27911392405063,Acetone,7
216.22,648.51,518.4,7.27962025316455,Acetone,7
217.11,645.58,518.13,7.28177215189873,Acetone,7
216.78,647.67,517.6,7.28151898734177,Acetone,7
216.87,643.91,517.87,7.28202531645569,Acetone,7
217.11,644.75,518.13,7.28037974683544,Acetone,7
217.06,648.93,518.13,7.28164556962025,Acetone,7
217.25,644.33,517.87,7.28367088607595,Acetone,7
216.78,645.58,518.4,7.28316455696202,Acetone,7
218.2,646.83,517.06,7.28316455696202,Acetone,7
216.92,645.99,518.4,7.28392405063291,Acetone,7
216.87,646.41,518.4,7.28379746835443,Acetone,7
216.83,647.25,518.13,7.28481012658228,Acetone,7
216.54,645.58,518.13,7.28556962025317,Acetone,7
216.03,643.91,517.87,7.28594936708861,Acetone,7
217.25,644.75,518.13,7.28607594936709,Acetone,7
216.78,645.16,518.13,7.28417721518987,Acetone,7
216.87,645.99,517.87,7.28417721518987,Acetone,7
217.11,644.33,517.87,7.28417721518987,Acetone,7
216.87,645.58,518.13,7.28544303797468,Acetone,7
216.83,645.58,518.13,7.28607594936709,Acetone,7
214.82,645.58,517.87,7.28594936708861,Acetone,7
216.78,644.33,518.13,7.28607594936709,Acetone,7
216.45,646.83,517.87,7.28632911392405,Acetone,7
216.97,642.26,517.87,7.28696202531646,Acetone,7
216.87,645.99,518.13,7.28772151898734,Acetone,7
216.59,645.99,518.13,7.28759493670886,Acetone,7
216.92,644.33,518.13,7.28670886075949,Acetone,7
216.68,645.99,517.87,7.29,Acetone,7
216.78,645.16,518.67,7.29012658227848,Acetone,7
216.73,643.5,518.13,7.29088607594937,Acetone,7
216.31,650.62,516.53,7.29113924050633,Acetone,7
216.68,645.99,518.4,7.29088607594937,Acetone,7
216.73,644.33,517.87,7.2926582278481,Acetone,7
216.83,647.25,518.4,7.29303797468354,Acetone,7
215.94,641.85,518.13,7.29329113924051,Acetone,7
216.68,642.67,518.13,7.29379746835443,Acetone,7
216.64,643.09,518.67,7.29506329113924,Acetone,7
216.97,645.99,518.13,7.29544303797468,Acetone,7
217.01,644.75,518.13,7.29645569620253,Acetone,7
216.54,645.58,518.13,7.29721518987342,Acetone,7
215.61,645.16,518.4,7.29746835443038,Acetone,7
216.73,645.16,518.13,7.29746835443038,Acetone,7
215.7,648.09,518.13,7.29759493670886,Acetone,7
216.68,642.67,518.4,7.29696202531646,Acetone,7
216.73,644.33,518.67,7.29772151898734,Acetone,7
216.68,651.47,517.87,7.29810126582278,Acetone,7
216.64,644.75,518.13,7.29848101265823,Acetone,7
216.59,645.16,518.13,7.30177215189873,Acetone,7
216.68,647.67,518.4,7.3006329113924,Acetone,7
216.45,643.91,518.13,7.30101265822785,Acetone,7
215.15,644.33,518.13,7.30202531645569,Acetone,7
216.59,645.16,518.4,7.30227848101266,Acetone,7
216.83,644.33,518.13,7.30189873417722,Acetone,7
216.83,643.91,517.6,7.30189873417721,Acetone,7
215.75,640.61,518.67,7.30215189873418,Acetone,7
216.36,644.33,517.87,7.30291139240506,Acetone,7
216.5,645.16,518.13,7.30329113924051,Acetone,7
216.31,643.91,518.4,7.30392405063291,Acetone,7
216.31,642.26,517.87,7.30455696202532,Acetone,7
216.17,645.58,517.6,7.30481012658228,Acetone,7
217.01,654.02,518.67,7.30417721518987,Acetone,7
216.54,643.91,517.87,7.30392405063291,Acetone,7
216.03,642.26,517.33,7.30430379746836,Acetone,7
216.12,642.26,517.6,7.30430379746836,Acetone,7
216.45,643.5,517.87,7.30481012658228,Acetone,7
216.92,648.09,518.67,7.30493670886076,Acetone,7
216.08,652.32,518.13,7.30506329113924,Acetone,7
216.22,644.33,518.13,7.30556962025316,Acetone,7
216.59,646.41,518.13,7.30683544303797,Acetone,7
216.4,643.5,518.13,7.30696202531646,Acetone,7
216.97,638.57,517.6,7.3073417721519,Acetone,7
216.5,646.83,518.13,7.3073417721519,Acetone,7
216.17,645.58,518.4,7.30746835443038,Acetone,7
216.26,643.09,518.13,7.30886075949367,Acetone,7
216.31,645.16,517.87,7.30696202531645,Acetone,7
216.26,642.26,518.13,7.30620253164556,Acetone,7
216.22,643.09,517.87,7.3059493670886,Acetone,7
216.5,645.58,517.87,7.30632911392405,Acetone,7
216.26,644.33,518.13,7.30746835443037,Acetone,7
216.4,643.5,518.13,7.30886075949367,Acetone,7
214.96,642.26,519.48,7.30746835443037,Acetone,7
216.08,644.33,517.87,7.30822784810126,Acetone,7
216.08,642.67,518.13,7.3086075949367,Acetone,7
216.59,641.44,518.4,7.30924050632911,Acetone,7
216.08,643.91,517.6,7.30974683544304,Acetone,7
216.17,644.33,518.13,7.30949367088607,Acetone,7
216.5,645.58,518.13,7.31025316455696,Acetone,7
216.08,642.67,518.4,7.31088607594936,Acetone,7
215.94,646.41,519.21,7.31341772151898,Acetone,7
216.12,641.03,518.13,7.31291139240506,Acetone,7
213.58,643.09,518.13,7.31240506329114,Acetone,7
215.61,643.09,518.13,7.31240506329113,Acetone,7
216.08,642.26,518.13,7.31341772151898,Acetone,7
215.94,645.99,517.87,7.31443037974683,Acetone,7
216.17,644.33,518.13,7.31544303797468,Acetone,7
216.03,642.67,518.13,7.3159493670886,Acetone,7
216.03,644.75,518.13,7.31645569620253,Acetone,7
215.89,644.33,518.13,7.31632911392405,Acetone,7
215.98,643.09,518.13,7.31607594936709,Acetone,7
215.94,651.89,518.13,7.31683544303797,Acetone,7
215.33,639.39,518.4,7.3173417721519,Acetone,7
215.94,640.61,517.87,7.31784810126582,Acetone,7
215.84,643.5,518.4,7.31822784810126,Acetone,7
215.56,642.67,518.13,7.32050632911392,Acetone,7
216.08,644.75,517.87,7.32075949367088,Acetone,7
215.98,643.09,518.13,7.32101265822785,Acetone,7
215.05,642.26,518.4,7.31898734177215,Acetone,7
215.84,643.5,518.4,7.32025316455696,Acetone,7
216.54,645.58,518.13,7.32050632911392,Acetone,7
215.89,642.26,518.4,7.32037974683544,Acetone,7
215.75,643.09,516.8,7.32101265822785,Acetone,7
215.7,641.85,518.13,7.31936708860759,Acetone,7
215.84,641.03,518.13,7.31974683544304,Acetone,7
215.8,644.75,518.13,7.32088607594937,Acetone,7
216.22,645.58,518.13,7.32126582278481,Acetone,7
215.66,641.85,517.87,7.32151898734177,Acetone,7
216.08,643.5,517.87,7.32177215189873,Acetone,7
215.7,643.5,517.87,7.3220253164557,Acetone,7
215.75,642.67,518.13,7.32455696202532,Acetone,7
215.8,643.5,517.87,7.32493670886076,Acetone,7
214.64,643.09,518.4,7.3253164556962,Acetone,7
215.61,640.61,518.13,7.32607594936709,Acetone,7
215.8,643.5,517.87,7.32645569620253,Acetone,7
215.89,641.44,518.13,7.32658227848101,Acetone,7
215.61,642.26,518.13,7.32708860759494,Acetone,7
215.52,650.62,518.13,7.32759493670886,Acetone,7
214.68,645.16,518.4,7.32518987341772,Acetone,7
215.75,642.67,518.13,7.32594936708861,Acetone,7
215.52,643.91,518.4,7.32759493670886,Acetone,7
215.61,643.5,518.13,7.3273417721519,Acetone,7
215.52,646.41,518.13,7.32810126582278,Acetone,7
215.7,640.61,518.13,7.32886075949367,Acetone,7
215.38,643.09,517.6,7.32886075949367,Acetone,7
215.66,641.44,518.13,7.33025316455696,Acetone,7
215.61,643.91,518.13,7.33025316455696,Acetone,7
215.29,642.67,519.48,7.33025316455696,Acetone,7
215.61,643.09,518.13,7.33037974683544,Acetone,7
215.7,641.85,517.87,7.33253164556962,Acetone,7
215.61,645.99,520.02,7.33291139240506,Acetone,7
215.38,641.44,518.4,7.33329113924051,Acetone,7
214.36,642.67,518.67,7.33341772151899,Acetone,7
215.47,639.8,518.13,7.3346835443038,Acetone,7
215.38,641.85,517.87,7.33594936708861,Acetone,7
215.38,643.5,517.87,7.33620253164557,Acetone,7
215.61,642.67,517.87,7.33683544303797,Acetone,7
215.89,641.03,517.6,7.33784810126582,Acetone,7
215.33,645.16,518.67,7.33886075949367,Acetone,7
215.38,640.2,517.87,7.33962025316456,Acetone,7
215.56,641.85,518.13,7.34,Acetone,7
214.59,653.59,518.13,7.34037974683544,Acetone,7
214.36,640.2,517.06,7.34075949367089,Acetone,7
215.29,641.85,518.13,7.34126582278481,Acetone,7
215.38,641.03,517.6,7.34075949367089,Acetone,7
215.38,642.67,518.13,7.34139240506329,Acetone,7
215.19,640.61,518.13,7.3420253164557,Acetone,7
215.19,641.44,517.87,7.34215189873418,Acetone,7
215.42,643.5,517.87,7.34227848101266,Acetone,7
215.29,642.26,518.13,7.34227848101266,Acetone,7
214.92,641.85,517.87,7.3420253164557,Acetone,7
215.1,641.85,518.13,7.34240506329114,Acetone,7
215.42,647.25,519.48,7.34278481012658,Acetone,7
215.19,639.39,518.4,7.34316455696202,Acetone,7
215.33,641.03,517.87,7.34405063291139,Acetone,7
215.1,642.26,517.6,7.34430379746835,Acetone,7
215.29,641.03,517.87,7.34455696202532,Acetone,7
215.33,642.26,518.13,7.34481012658228,Acetone,7
215.42,644.75,517.87,7.3453164556962,Acetone,7
215.19,641.03,518.4,7.34329113924051,Acetone,7
215.33,641.85,517.87,7.34379746835443,Acetone,7
215.38,640.2,518.4,7.34430379746836,Acetone,7
214.82,645.99,517.6,7.34518987341772,Acetone,7
215.24,639.8,518.13,7.34683544303798,Acetone,7
214.82,641.44,518.13,7.34632911392405,Acetone,7
215.29,641.03,518.13,7.34582278481013,Acetone,7
215.05,641.44,517.87,7.34620253164557,Acetone,7
215.24,643.5,518.13,7.3467088607595,Acetone,7
215.05,641.44,517.87,7.34721518987342,Acetone,7
215.1,649.35,519.21,7.34772151898734,Acetone,7
214.73,644.75,519.48,7.34810126582279,Acetone,7
215.05,639.8,518.13,7.34848101265823,Acetone,7
215.75,639.39,517.06,7.34886075949367,Acetone,7
215.24,640.61,518.4,7.35101265822785,Acetone,7
214.96,641.85,517.87,7.34924050632912,Acetone,7
214.55,647.25,517.06,7.34974683544304,Acetone,7
215.05,642.26,518.13,7.35025316455696,Acetone,7
214.96,641.44,518.13,7.35063291139241,Acetone,7
214.96,642.67,517.87,7.35075949367089,Acetone,7
214.13,633.31,518.4,7.35113924050633,Acetone,7
214.96,641.03,518.13,7.35189873417722,Acetone,7
215.15,641.85,518.13,7.35215189873418,Acetone,7
214.96,640.2,517.33,7.35455696202532,Acetone,7
214.87,640.2,517.87,7.35556962025316,Acetone,7
214.87,641.85,517.87,7.35582278481013,Acetone,7
214.96,643.09,518.13,7.35607594936709,Acetone,7
214.78,642.26,517.87,7.35594936708861,Acetone,7
214.59,641.85,518.13,7.35582278481013,Acetone,7
214.82,639.39,518.13,7.35620253164557,Acetone,7
214.92,640.2,518.13,7.3546835443038,Acetone,7
214.64,647.25,518.13,7.35493670886076,Acetone,7
214.82,639.8,517.87,7.35518987341772,Acetone,7
214.55,649.35,518.4,7.35556962025316,Acetone,7
214.45,637.76,517.33,7.35620253164557,Acetone,7
214.82,641.44,517.87,7.35658227848101,Acetone,7
214.18,642.67,515.73,7.35658227848101,Acetone,7
214.64,641.85,518.94,7.35683544303797,Acetone,7
214.64,642.26,517.87,7.3573417721519,Acetone,7
214.87,643.09,518.67,7.35784810126582,Acetone,7
214.5,638.98,517.06,7.35746835443038,Acetone,7
214.18,640.2,517.87,7.35822784810126,Acetone,7
214.78,640.2,517.87,7.35924050632911,Acetone,7
214.78,645.58,517.87,7.35924050632911,Acetone,7
215.52,640.2,517.87,7.35962025316455,Acetone,7
214.68,640.61,518.13,7.35911392405063,Acetone,7
214.82,640.61,517.87,7.36012658227848,Acetone,7
214.73,640.61,518.13,7.36113924050633,Acetone,7
215.05,640.61,517.87,7.36139240506329,Acetone,7
214.78,639.39,517.87,7.35974683544304,Acetone,7
215.29,641.03,518.13,7.36025316455696,Acetone,7
214.41,638.57,517.87,7.36075949367089,Acetone,7
214.68,638.98,518.13,7.36164556962025,Acetone,7
215.56,641.03,518.4,7.36139240506329,Acetone,7
214.55,641.03,517.87,7.36139240506329,Acetone,7
214.78,639.8,518.4,7.36189873417721,Acetone,7
215.56,637.76,519.21,7.36215189873418,Acetone,7
214.22,637.35,518.13,7.36227848101266,Acetone,7
214.73,641.03,517.87,7.36253164556962,Acetone,7
214.59,641.03,518.13,7.36227848101266,Acetone,7
214.59,638.57,518.4,7.36278481012658,Acetone,7
214.5,638.98,518.13,7.36341772151899,Acetone,7
214.5,641.44,517.87,7.36367088607595,Acetone,7
213.04,637.76,517.06,7.36367088607595,Acetone,7
214.5,638.98,517.87,7.36417721518987,Acetone,7
214.59,644.33,518.4,7.36443037974683,Acetone,7
214.5,639.39,517.87,7.36518987341772,Acetone,7
214.5,641.03,518.13,7.36594936708861,Acetone,7
214.04,640.2,517.87,7.36620253164557,Acetone,7
214.22,636.94,518.67,7.3673417721519,Acetone,7
214.59,639.39,517.87,7.36848101265823,Acetone,7
214.73,639.39,518.4,7.36898734177215,Acetone,7
214.5,638.57,518.13,7.36936708860759,Acetone,7
215.29,644.33,518.13,7.36974683544304,Acetone,7
214.13,641.44,518.13,7.36936708860759,Acetone,7
214.55,641.85,518.13,7.3720253164557,Acetone,7
215.29,646.83,517.06,7.37253164556962,Acetone,7
214.36,637.76,518.4,7.37316455696202,Acetone,7
214.36,638.98,517.87,7.37367088607595,Acetone,7
213.9,641.03,517.87,7.37392405063291,Acetone,7
214.27,637.35,517.87,7.3746835443038,Acetone,7
214.27,637.76,518.13,7.3746835443038,Acetone,7
214.73,642.67,518.94,7.37417721518987,Acetone,7
214.36,636.54,517.33,7.37291139240506,Acetone,7
214.41,639.8,518.13,7.37392405063291,Acetone,7
214.13,642.67,517.6,7.37481012658228,Acetone,7
214.04,640.2,518.13,7.37518987341772,Acetone,7
214.22,639.8,517.87,7.37569620253164,Acetone,7
214.04,641.03,517.33,7.37569620253164,Acetone,7
214.04,638.16,518.4,7.37721518987341,Acetone,7
213.58,636.94,518.13,7.3786075949367,Acetone,7
214.36,640.61,518.13,7.37873417721519,Acetone,7
214.18,638.57,518.13,7.37974683544303,Acetone,7
214.18,637.35,518.13,7.37898734177215,Acetone,7
214.45,638.57,517.87,7.37949367088607,Acetone,7
214.13,640.2,518.13,7.38037974683544,Acetone,7
214.36,641.44,518.67,7.3806329113924,Acetone,7
214.04,635.73,517.6,7.3806329113924,Acetone,7
214.18,640.2,518.13,7.38240506329114,Acetone,7
213.72,639.39,517.87,7.38227848101266,Acetone,7
213.54,635.32,518.13,7.38240506329114,Acetone,7
214.36,637.76,518.13,7.38278481012658,Acetone,7
214.73,640.2,517.87,7.38151898734177,Acetone,7
214.09,638.16,516.53,7.38151898734177,Acetone,7
213.95,637.76,517.87,7.38215189873418,Acetone,7
214.27,642.67,518.13,7.38329113924051,Acetone,7
213.95,638.57,517.33,7.38354430379747,Acetone,7
213.9,639.39,517.87,7.38430379746836,Acetone,7
213.81,638.98,518.13,7.3846835443038,Acetone,7
214,638.16,517.87,7.38493670886076,Acetone,7
213.86,638.98,518.13,7.38582278481013,Acetone,7
213.9,638.57,518.13,7.38822784810127,Acetone,7
213.9,637.76,517.87,7.38797468354431,Acetone,7
214.32,635.32,518.13,7.38810126582279,Acetone,7
214.73,644.75,520.02,7.38886075949368,Acetone,7
214.04,639.8,518.13,7.39164556962026,Acetone,7
214,638.98,517.87,7.39164556962026,Acetone,7
215.24,646.83,517.06,7.39151898734178,Acetone,7
214.04,638.57,518.13,7.39189873417722,Acetone,7
214,640.61,518.13,7.39253164556962,Acetone,7
214.04,635.73,518.13,7.39329113924051,Acetone,7
213.9,638.57,517.87,7.3926582278481,Acetone,7
213.63,638.57,517.87,7.39316455696203,Acetone,7
213.08,637.35,518.4,7.39379746835443,Acetone,7
213.86,638.98,517.87,7.39430379746836,Acetone,7
214.09,641.03,518.13,7.3946835443038,Acetone,7
214.27,638.57,517.87,7.39493670886076,Acetone,7
213.68,638.98,518.13,7.39544303797469,Acetone,7
215.19,637.76,516.8,7.39556962025317,Acetone,7
214.04,638.16,518.13,7.39620253164557,Acetone,7
213.72,636.54,518.13,7.39658227848101,Acetone,7
213.49,637.35,517.87,7.39721518987342,Acetone,7
213.81,636.54,518.13,7.39822784810127,Acetone,7
212.77,637.76,516,7.39898734177215,Acetone,7
214,639.39,517.87,7.39924050632911,Acetone,7
213.77,638.57,518.13,7.40037974683544,Acetone,7
213.72,638.16,518.13,7.40113924050633,Acetone,7
212.9,637.76,519.21,7.40101265822785,Acetone,7
213.63,638.16,517.87,7.40151898734177,Acetone,7
213.72,638.16,518.94,7.40164556962025,Acetone,7
213.54,636.13,517.87,7.40164556962025,Acetone,7
213.77,638.57,518.13,7.40227848101266,Acetone,7
213.45,638.98,517.87,7.4053164556962,Acetone,7
212.36,636.54,518.13,7.40582278481012,Acetone,7
213.45,637.76,518.4,7.40645569620253,Acetone,7
213.4,639.39,517.87,7.40620253164557,Acetone,7
213.54,635.73,517.87,7.40873417721519,Acetone,7
213.68,638.57,518.13,7.40873417721519,Acetone,7
213.45,638.98,517.6,7.4079746835443,Acetone,7
213.49,637.76,518.13,7.40759493670886,Acetone,7
213.45,637.35,518.13,7.40759493670886,Acetone,7
213.22,636.13,518.13,7.40873417721519,Acetone,7
213.63,637.35,517.87,7.40987341772151,Acetone,7
213.04,636.54,516.8,7.41088607594936,Acetone,7
213.63,637.35,517.87,7.40962025316455,Acetone,7
213.49,638.98,517.87,7.41050632911392,Acetone,7
213.54,637.76,518.4,7.41101265822784,Acetone,7
213.4,634.12,517.06,7.41139240506329,Acetone,7
213.36,638.16,517.87,7.41215189873417,Acetone,7
213.04,640.61,518.13,7.4126582278481,Acetone,7
213.49,635.32,518.67,7.41430379746835,Acetone,7
213.31,636.94,518.67,7.41518987341772,Acetone,7
212.68,638.98,518.13,7.41556962025316,Acetone,7
213.45,641.85,518.13,7.41582278481012,Acetone,7
213.22,636.94,518.13,7.41848101265823,Acetone,7
213.31,640.61,518.13,7.41860759493671,Acetone,7
213.49,635.32,518.67,7.41911392405063,Acetone,7
213.68,637.76,517.87,7.42012658227848,Acetone,7
213.13,638.16,518.13,7.41936708860759,Acetone,7
213.27,636.54,517.87,7.41848101265823,Acetone,7
213.45,636.94,518.13,7.41898734177215,Acetone,7
213.22,640.2,518.4,7.41860759493671,Acetone,7
213.27,636.13,517.87,7.41848101265823,Acetone,7
212.31,637.76,518.13,7.41936708860759,Acetone,7
213.54,644.75,518.13,7.41949367088607,Acetone,7
213.27,636.13,517.87,7.42025316455696,Acetone,7
213.4,637.76,518.13,7.42113924050633,Acetone,7
215.38,638.57,517.87,7.42177215189873,Acetone,7
213.22,635.32,518.13,7.42227848101266,Acetone,7
212.9,640.2,517.87,7.42253164556962,Acetone,7
213.36,636.54,520.02,7.42291139240506,Acetone,7
212.99,634.52,517.6,7.42544303797468,Acetone,7
213.54,638.57,517.87,7.42544303797468,Acetone,7
211.46,634.92,518.13,7.42481012658228,Acetone,7
213.31,637.35,518.13,7.42493670886076,Acetone,7
213.31,637.76,518.4,7.42658227848101,Acetone,7
213.17,636.13,518.13,7.42620253164557,Acetone,7
213.22,637.35,518.13,7.42632911392405,Acetone,7
213.31,635.73,518.13,7.42683544303797,Acetone,7
213.08,634.52,518.4,7.42670886075949,Acetone,7
213.86,643.5,519.48,7.42544303797468,Acetone,7
212.59,637.76,518.13,7.42620253164557,Acetone,7
213.17,636.94,518.13,7.42696202531646,Acetone,7
212.95,643.5,520.56,7.4279746835443,Acetone,7
213.27,638.57,518.4,7.42696202531646,Acetone,7
213.08,636.94,518.4,7.42772151898734,Acetone,7
212.95,636.94,518.13,7.42873417721519,Acetone,7
213.95,642.67,519.48,7.42898734177215,Acetone,7
212.99,633.31,518.13,7.42898734177215,Acetone,7
212.99,640.61,518.67,7.42987341772152,Acetone,7
213.13,641.44,519.21,7.43050632911392,Acetone,7
212.95,635.73,517.87,7.43189873417721,Acetone,7
213.9,643.5,518.4,7.43316455696202,Acetone,7
211.06,631.71,517.87,7.43455696202531,Acetone,7
212.86,635.32,518.13,7.4346835443038,Acetone,7
212.54,637.35,518.4,7.43481012658228,Acetone,7
212.9,633.31,518.67,7.43506329113924,Acetone,7
213.13,636.13,518.13,7.43607594936709,Acetone,7
212.99,636.13,517.87,7.43607594936709,Acetone,7
212.81,636.13,518.4,7.43658227848101,Acetone,7
213.13,636.54,517.87,7.43632911392405,Acetone,7
212.72,636.94,517.87,7.43721518987342,Acetone,7
212.81,635.73,517.87,7.43696202531646,Acetone,7
212.95,633.71,517.06,7.43746835443038,Acetone,7
212.86,634.92,518.13,7.43721518987342,Acetone,7
212.81,636.94,518.13,7.43683544303798,Acetone,7
212.9,635.32,517.6,7.43746835443038,Acetone,7
212.95,636.94,518.4,7.43772151898734,Acetone,7
212.86,632.91,518.13,7.43886075949367,Acetone,7
212.86,636.54,518.4,7.4393670886076,Acetone,7
212.86,635.32,518.13,7.44075949367089,Acetone,7
212.86,633.71,517.87,7.43886075949367,Acetone,7
212.86,638.98,518.13,7.43911392405063,Acetone,7
212.31,636.13,518.94,7.4393670886076,Acetone,7
212.86,634.52,518.13,7.44,Acetone,7
213.08,636.13,517.87,7.43772151898734,Acetone,7
212.86,637.35,518.4,7.43848101265823,Acetone,7
212.45,635.32,518.94,7.43949367088608,Acetone,7
212.81,634.52,517.87,7.43987341772152,Acetone,7
212.59,634.92,518.67,7.44101265822785,Acetone,7
212.72,634.92,518.13,7.44139240506329,Acetone,7
212.86,635.73,517.87,7.44126582278481,Acetone,7
211.82,634.92,518.4,7.44126582278481,Acetone,7
212.63,636.94,518.13,7.44126582278481,Acetone,7
213.22,634.12,518.4,7.44126582278481,Acetone,7
213.68,635.73,518.13,7.44101265822785,Acetone,7
212.49,638.16,517.87,7.44367088607595,Acetone,7
212.49,633.31,518.13,7.44367088607595,Acetone,7
212.59,634.12,517.87,7.44367088607595,Acetone,7
212.72,634.92,518.4,7.44379746835443,Acetone,7
212.36,636.13,518.4,7.44430379746836,Acetone,7
212.72,639.39,518.13,7.44506329113924,Acetone,7
212.63,636.13,518.13,7.44582278481013,Acetone,7
212.31,634.12,518.13,7.44392405063291,Acetone,7
212.59,633.71,518.13,7.4446835443038,Acetone,7
212.49,636.54,518.13,7.44518987341772,Acetone,7
212.36,635.32,517.6,7.44569620253165,Acetone,7
211.95,634.12,518.13,7.44620253164557,Acetone,7
212.99,632.51,518.67,7.44708860759494,Acetone,7
212.63,635.32,519.75,7.4479746835443,Acetone,7
212.54,636.13,517.87,7.44886075949367,Acetone,7
212.31,642.67,518.4,7.44974683544304,Acetone,7
212.22,636.94,518.13,7.45025316455696,Acetone,7
212.49,634.92,518.94,7.45113924050633,Acetone,7
212.54,634.92,517.87,7.45164556962025,Acetone,7
212,634.12,518.13,7.45189873417721,Acetone,7
212.49,635.32,517.87,7.45088607594937,Acetone,7
212.13,636.54,518.13,7.45164556962025,Acetone,7
212.18,642.67,519.75,7.45240506329114,Acetone,7
212.45,634.12,517.87,7.45354430379747,Acetone,7
212,637.35,518.13,7.45164556962025,Acetone,7
212.4,638.16,518.13,7.45240506329114,Acetone,7
