TFSI,NCN,Ni,Fe,Predictor,Gas
314.66,772.2,518.4,4.72139240506329,No gas,0
314.17,770.42,518.67,4.72050632911392,No gas,0
313.97,769.23,518.67,4.72088607594937,No gas,0
313.68,771.01,518.67,4.72177215189873,No gas,0
313.87,771.01,518.67,4.72126582278481,No gas,0
313.87,771.6,518.4,4.72075949367088,No gas,0
313.68,771.01,518.4,4.72050632911392,No gas,0
313.87,771.01,518.67,4.72012658227848,No gas,0
313.77,771.01,518.67,4.71987341772152,No gas,0
313.87,771.01,518.67,4.71987341772152,No gas,0
313.87,771.01,518.67,4.71987341772152,No gas,0
314.66,770.42,518.4,4.72,No gas,0
313.77,771.01,518.94,4.72012658227848,No gas,0
315.26,773.4,517.87,4.72,No gas,0
313.28,772.2,518.4,4.71987341772152,No gas,0
314.17,771.01,517.87,4.71949367088607,No gas,0
313.77,772.2,518.94,4.71911392405063,No gas,0
314.07,771.01,518.4,4.71898734177215,No gas,0
313.87,771.01,519.21,4.71822784810126,No gas,0
314.37,771.01,517.87,4.71759493670886,No gas,0
313.77,771.01,518.13,4.71759493670886,No gas,0
312.99,771.01,518.67,4.71784810126582,No gas,0
313.87,770.42,518.67,4.71810126582278,No gas,0
313.87,770.42,518.4,4.71784810126582,No gas,0
313.58,771.6,518.94,4.71759493670886,No gas,0
314.17,771.01,518.4,4.71746835443038,No gas,0
314.86,772.8,519.21,4.71721518987342,No gas,0
313.87,771.01,518.67,4.71696202531646,No gas,0
314.07,771.6,518.67,4.71556962025317,No gas,0
313.97,771.6,518.13,4.71417721518987,No gas,0
314.27,771.01,518.4,4.71405063291139,No gas,0
313.68,771.01,518.4,4.71392405063291,No gas,0
313.38,770.42,518.4,4.71392405063291,No gas,0
313.77,770.42,518.67,4.71392405063291,No gas,0
313.58,772.2,518.94,4.71379746835443,No gas,0
313.58,771.6,518.4,4.71367088607595,No gas,0
313.68,771.01,518.67,4.71379746835443,No gas,0
314.07,771.01,518.13,4.71367088607595,No gas,0
313.87,771.01,518.4,4.71341772151899,No gas,0
315.86,772.8,518.67,4.7132911392405,No gas,0
314.17,770.42,518.67,4.71341772151898,No gas,0
313.87,771.01,518.67,4.71379746835443,No gas,0
313.97,771.01,518.4,4.71405063291139,No gas,0
313.87,769.82,518.4,4.71417721518987,No gas,0
314.56,769.82,519.48,4.71430379746835,No gas,0
313.58,772.2,518.13,4.71392405063291,No gas,0
313.87,771.01,518.4,4.71354430379747,No gas,0
313.38,771.6,518.94,4.71341772151899,No gas,0
313.68,771.01,518.4,4.71329113924051,No gas,0
313.77,771.01,518.67,4.71341772151899,No gas,0
313.87,771.6,519.48,4.71354430379747,No gas,0
313.87,770.42,518.4,4.71341772151899,No gas,0
313.77,769.82,518.4,4.71329113924051,No gas,0
313.58,772.2,519.21,4.71354430379747,No gas,0
313.77,771.01,518.67,4.71316455696202,No gas,0
313.68,771.6,518.4,4.71354430379747,No gas,0
313.87,771.01,518.67,4.71493670886076,No gas,0
314.37,771.6,518.13,4.71455696202531,No gas,0
313.87,771.01,518.4,4.71405063291139,No gas,0
313.77,771.01,518.67,4.71392405063291,No gas,0
313.77,770.42,518.67,4.71379746835443,No gas,0
314.56,772.8,518.94,4.71367088607595,No gas,0
313.87,771.6,518.4,4.71341772151899,No gas,0
314.17,772.2,518.4,4.71316455696202,No gas,0
313.77,771.6,518.13,4.71139240506329,No gas,0
313.77,771.6,518.94,4.70962025316456,No gas,0
313.58,771.6,518.4,4.70949367088608,No gas,0
314.66,770.42,517.87,4.7093670886076,No gas,0
314.07,772.2,518.4,4.70924050632911,No gas,0
313.77,771.01,518.4,4.70911392405063,No gas,0
313.97,770.42,518.67,4.70886075949367,No gas,0
314.17,772.8,519.48,4.70860759493671,No gas,0
313.97,771.01,518.67,4.71037974683544,No gas,0
313.68,772.8,518.13,4.71164556962025,No gas,0
314.07,772.2,518.13,4.71075949367089,No gas,0
313.77,771.6,518.67,4.71012658227848,No gas,0
314.07,771.6,518.13,4.70962025316456,No gas,0
313.87,771.01,518.4,4.70936708860759,No gas,0
313.97,771.6,518.4,4.70911392405063,No gas,0
314.66,772.2,517.87,4.70924050632911,No gas,0
313.87,771.01,518.4,4.70936708860759,No gas,0
313.09,771.6,518.94,4.7079746835443,No gas,0
314.56,771.6,518.94,4.70658227848101,No gas,0
313.87,771.01,518.4,4.70696202531645,No gas,0
314.27,771.01,519.21,4.7073417721519,No gas,0
313.97,769.82,518.4,4.70759493670886,No gas,0
313.87,773.4,518.4,4.70784810126582,No gas,0
313.77,771.6,518.67,4.70772151898734,No gas,0
314.17,771.6,518.4,4.70759493670886,No gas,0
314.27,772.2,518.4,4.70708860759494,No gas,0
313.87,769.82,518.4,4.70645569620253,No gas,0
314.56,771.6,518.4,4.70594936708861,No gas,0
313.97,771.6,518.67,4.70594936708861,No gas,0
313.77,770.42,518.67,4.70607594936709,No gas,0
313.77,770.42,518.13,4.70620253164557,No gas,0
313.87,771.01,518.4,4.70632911392405,No gas,0
313.38,771.01,518.67,4.70670886075949,No gas,0
313.87,772.8,518.4,4.70708860759494,No gas,0
313.68,771.01,518.67,4.70696202531646,No gas,0
314.07,770.42,517.87,4.70683544303797,No gas,0
313.77,771.01,518.67,4.70620253164557,No gas,0
313.87,770.42,518.13,4.70556962025316,No gas,0
314.07,771.6,519.48,4.70556962025316,No gas,0
314.07,769.82,518.67,4.70556962025316,No gas,0
313.77,771.6,518.67,4.7053164556962,No gas,0
313.87,772.2,518.4,4.70506329113924,No gas,0
313.28,771.01,518.67,4.70544303797468,No gas,0
313.97,771.01,518.4,4.70518987341772,No gas,0
313.48,771.01,518.4,4.70455696202531,No gas,0
313.97,771.01,518.4,4.70443037974683,No gas,0
314.47,774.59,518.13,4.70455696202531,No gas,0
313.58,770.42,518.67,4.70506329113924,No gas,0
314.07,771.6,518.94,4.70556962025316,No gas,0
314.17,771.6,518.13,4.70569620253164,No gas,0
314.07,771.01,518.4,4.70582278481012,No gas,0
313.97,770.42,519.21,4.70582278481012,No gas,0
314.76,774.59,518.4,4.70582278481012,No gas,0
313.48,771.01,518.4,4.7053164556962,No gas,0
313.68,772.2,518.4,4.70481012658228,No gas,0
313.87,771.01,518.4,4.70430379746835,No gas,0
313.97,771.01,518.4,4.70379746835443,No gas,0
313.97,772.8,518.67,4.70367088607595,No gas,0
314.07,771.01,518.67,4.70354430379747,No gas,0
314.37,772.2,518.4,4.70341772151898,No gas,0
313.97,771.01,518.67,4.70354430379747,No gas,0
313.48,771.6,518.4,4.7032911392405,No gas,0
312.89,770.42,518.13,4.70316455696202,No gas,0
313.97,771.01,518.67,4.70379746835443,No gas,0
313.87,772.2,518.4,4.70430379746835,No gas,0
312.6,771.01,520.02,4.70481012658227,No gas,0
313.58,771.01,518.67,4.70518987341772,No gas,0
314.47,773.99,518.94,4.70556962025316,Ipa,0
313.97,771.01,518.94,4.70468354430379,Ipa,5
313.77,771.01,518.4,4.70379746835443,Ipa,5
314.17,772.2,518.67,4.70227848101265,Ipa,5
314.17,771.6,518.4,4.70075949367088,Ipa,5
313.77,771.6,518.67,4.70088607594936,Ipa,5
313.09,770.42,518.94,4.70101265822785,Ipa,5
313.77,771.01,518.4,4.70101265822785,Ipa,5
313.77,771.01,518.4,4.70101265822785,Ipa,5
313.97,771.01,518.67,4.70101265822785,Ipa,5
315.26,772.2,521.1,4.7006329113924,Ipa,5
313.97,772.8,518.4,4.7,Ipa,5
312.99,771.01,518.4,4.69962025316456,Ipa,5
313.77,771.6,519.21,4.69924050632912,Ipa,5
312.89,770.42,518.4,4.69911392405063,Ipa,5
313.87,771.01,518.4,4.69898734177215,Ipa,5
313.58,771.6,518.67,4.69898734177215,Ipa,5
313.97,771.01,518.67,4.69898734177215,Ipa,5
313.97,772.2,518.4,4.69898734177215,Ipa,5
313.97,772.2,518.4,4.69898734177215,Ipa,5
313.77,771.6,518.4,4.6973417721519,Ipa,5
313.87,771.6,518.4,4.69569620253165,Ipa,5
315.36,768.05,517.06,4.69607594936709,Ipa,5
313.97,771.6,518.4,4.69645569620253,Ipa,5
313.28,771.01,518.4,4.69645569620253,Ipa,5
313.77,771.6,518.4,4.69645569620253,Ipa,5
313.38,770.42,518.13,4.69658227848101,Ipa,5
313.68,771.01,518.4,4.69645569620253,Ipa,5
314.27,770.42,518.13,4.69620253164557,Ipa,5
313.87,770.42,518.13,4.69620253164557,Ipa,5
313.87,771.01,518.67,4.69620253164557,Ipa,5
313.87,771.01,518.4,4.69658227848101,Ipa,5
313.97,771.6,518.67,4.69696202531645,Ipa,5
313.68,771.01,518.67,4.69645569620253,Ipa,5
313.77,772.2,518.13,4.6959493670886,Ipa,5
312.79,772.8,518.94,4.69556962025316,Ipa,5
313.48,771.01,518.67,4.69518987341772,Ipa,5
315.16,771.01,516.26,4.69518987341772,Ipa,5
313.68,771.6,518.4,4.69518987341772,Ipa,5
313.87,771.01,518.67,4.69632911392405,Ipa,5
313.87,772.2,518.94,4.69746835443038,Ipa,5
313.97,771.01,518.67,4.69708860759494,Ipa,5
313.77,771.01,518.67,4.69670886075949,Ipa,5
314.07,771.6,518.4,4.69696202531645,Ipa,5
313.77,770.42,518.67,4.69670886075949,Ipa,5
314.27,773.99,518.4,4.69645569620253,Ipa,5
313.87,770.42,518.67,4.69658227848101,Ipa,5
313.77,771.01,518.4,4.69670886075949,Ipa,5
313.19,771.6,518.13,4.6973417721519,Ipa,5
315.96,771.01,518.13,4.6979746835443,Ipa,5
313.97,771.01,518.67,4.69759493670886,Ipa,5
314.17,771.01,519.21,4.69721518987341,Ipa,5
313.97,771.01,518.67,4.69772151898734,Ipa,5
313.58,771.6,518.4,4.69822784810126,Ipa,5
313.97,771.6,518.4,4.69746835443038,Ipa,5
314.17,770.42,518.67,4.69670886075949,Ipa,5
313.87,771.6,518.4,4.69784810126582,Ipa,5
313.97,771.01,518.67,4.69898734177215,Ipa,5
314.17,771.6,518.4,4.69873417721519,Ipa,5
313.77,771.6,518.67,4.69848101265823,Ipa,5
313.97,771.01,518.4,4.69784810126582,Ipa,5
313.97,771.6,520.83,4.6973417721519,Ipa,5
313.28,772.2,517.6,4.69683544303798,Ipa,5
313.87,771.01,518.67,4.69620253164557,Ipa,5
313.68,775.19,518.67,4.69556962025317,Ipa,5
313.97,770.42,518.67,4.69683544303798,Ipa,5
314.37,771.6,518.67,4.69810126582279,Ipa,5
313.87,771.6,518.67,4.69784810126583,Ipa,5
313.77,771.01,518.4,4.69759493670886,Ipa,5
314.07,772.8,518.94,4.69746835443038,Ipa,5
313.87,771.6,518.67,4.6973417721519,Ipa,5
314.66,772.2,518.67,4.69683544303798,Ipa,5
314.07,771.01,518.4,4.69632911392405,Ipa,5
313.77,770.42,518.4,4.69772151898735,Ipa,5
313.97,772.2,519.48,4.69911392405064,Ipa,5
313.77,771.01,518.4,4.69759493670886,Ipa,5
313.87,771.01,518.67,4.69607594936709,Ipa,5
314.27,771.6,519.48,4.69544303797469,Ipa,5
314.07,771.01,518.67,4.69481012658228,Ipa,5
314.17,771.6,518.94,4.69417721518988,Ipa,5
313.87,771.6,518.67,4.69443037974684,Ipa,5
314.07,771.01,518.4,4.6946835443038,Ipa,5
314.37,772.2,518.13,4.6953164556962,Ipa,5
313.87,771.01,518.67,4.69594936708861,Ipa,5
314.17,772.8,521.38,4.69594936708861,Ipa,5
313.87,770.42,518.4,4.69594936708861,Ipa,5
312.6,769.23,517.06,4.69632911392405,Ipa,5
313.87,771.6,518.67,4.69670886075949,Ipa,5
313.97,771.6,518.4,4.69683544303798,Ipa,5
313.97,771.01,518.67,4.69696202531646,Ipa,5
314.27,771.6,518.4,4.69886075949367,Ipa,5
314.07,771.01,518.67,4.70075949367089,Ipa,5
313.97,772.2,518.94,4.70050632911392,Ipa,5
313.77,771.6,518.67,4.7,Ipa,5
313.38,770.42,518.4,4.70050632911392,Ipa,5
314.17,771.01,518.67,4.70113924050633,Ipa,5
313.97,771.01,518.67,4.70088607594937,Ipa,5
314.07,770.42,518.4,4.7006329113924,Ipa,5
314.86,771.01,518.67,4.70037974683544,Ipa,5
313.87,771.6,518.67,4.70126582278481,Ipa,5
313.77,772.2,518.4,4.70215189873418,Ipa,5
313.87,771.6,518.4,4.70177215189873,Ipa,5
313.97,771.01,518.4,4.70139240506329,Ipa,5
313.48,771.6,518.94,4.70151898734177,Ipa,5
313.87,771.01,518.67,4.70164556962025,Ipa,5
314.96,772.2,519.48,4.70240506329114,Ipa,5
314.07,771.01,518.4,4.70316455696202,Ipa,5
314.27,772.8,518.4,4.70379746835443,Ipa,5
314.07,771.6,518.67,4.70443037974683,Ipa,5
313.87,771.6,518.67,4.70506329113924,Ipa,5
313.19,769.82,519.21,4.70493670886076,Ipa,5
313.58,770.42,519.21,4.70455696202532,Ipa,5
313.87,771.01,518.67,4.70493670886076,Ipa,5
313.97,771.6,518.67,4.70544303797468,Ipa,5
313.97,771.01,518.67,4.70607594936709,Ipa,5
313.87,771.01,518.4,4.70670886075949,Ipa,5
313.09,771.6,518.4,4.70810126582278,Ipa,5
313.97,771.6,518.67,4.70949367088607,Ipa,5
313.09,772.2,518.67,4.70924050632911,Ipa,5
313.77,771.6,518.4,4.70898734177215,Ipa,5
313.97,771.01,518.4,4.70987341772152,Ipa,5
313.58,772.2,518.67,4.71075949367088,Ipa,5
313.77,771.6,518.4,4.71113924050633,Ipa,5
313.87,770.42,518.4,4.71151898734177,Ipa,5
313.58,769.82,519.48,4.71189873417721,Ipa,5
313.87,771.01,518.4,4.71227848101265,Ipa,5
313.77,772.2,518.4,4.71278481012658,Ipa,5
313.97,772.2,518.67,4.71303797468354,Ipa,5
313.97,771.6,518.4,4.71518987341772,Ipa,5
314.37,771.01,517.87,4.71822784810126,Ipa,5
313.68,771.6,518.13,4.71911392405063,Ipa,5
313.77,771.6,518.67,4.71924050632911,Ipa,5
313.87,771.6,518.67,4.71987341772152,Ipa,5
313.77,771.01,518.4,4.72113924050633,Ipa,5
313.48,772.2,518.94,4.72303797468354,Ipa,5
313.77,770.42,518.4,4.72341772151899,Ipa,5
313.77,771.01,518.67,4.72329113924051,Ipa,5
314.07,771.6,518.94,4.72430379746835,Ipa,5
313.87,771.6,518.4,4.7253164556962,Ipa,5
313.77,771.6,518.13,4.7273417721519,Ipa,5
314.07,771.01,518.4,4.72936708860759,Ipa,5
313.68,771.6,518.13,4.7306329113924,Ipa,5
313.77,771.6,518.67,4.73189873417721,Ipa,5
315.46,773.99,518.13,4.73354430379747,Ipa,5
313.58,769.82,518.4,4.73392405063291,Ipa,5
313.58,770.42,517.6,4.73481012658228,Ipa,5
313.09,771.01,517.6,4.73696202531645,Ipa,5
313.87,771.01,518.4,4.73886075949367,Ipa,5
313.87,770.42,518.4,4.74037974683544,Ipa,5
313.68,771.01,518.4,4.74189873417721,Ipa,5
313.38,771.6,518.4,4.74379746835443,Ipa,5
313.68,771.01,518.4,4.74632911392405,Ipa,5
314.27,771.01,518.13,4.7473417721519,Ipa,5
313.68,769.82,518.4,4.7479746835443,Ipa,5
313.77,772.8,518.4,4.75075949367088,Ipa,5
313.68,770.42,518.4,4.75493670886076,Ipa,5
313.87,770.42,518.4,4.75822784810126,Ipa,5
313.68,771.01,518.4,4.76139240506329,Ipa,5
313.77,771.6,518.4,4.76455696202531,Ipa,5
313.58,770.42,517.6,4.76683544303797,Ipa,5
313.77,771.01,518.13,4.76911392405063,Ipa,5
313.77,771.01,518.67,4.77037974683544,Ipa,5
313.77,771.01,519.21,4.77164556962025,Ipa,5
314.37,769.23,518.4,4.77405063291139,Ipa,5
313.68,769.23,518.13,4.77645569620253,Ipa,5
313.87,769.82,518.4,4.77886075949367,Ipa,5
313.28,770.42,518.4,4.78126582278481,Ipa,5
313.87,770.42,518.4,4.78316455696202,Ipa,5
314.07,771.01,518.4,4.78506329113924,Ipa,5
313.58,771.01,518.13,4.78556962025316,Ipa,5
313.19,770.42,518.4,4.78607594936709,Ipa,5
313.48,770.42,518.4,4.78873417721519,Ipa,5
313.58,769.82,518.4,4.79151898734177,Ipa,5
313.38,769.23,517.87,4.79329113924051,Ipa,5
313.68,769.82,518.4,4.79556962025316,Ipa,5
313.58,769.82,518.13,4.79873417721519,Ipa,5
313.77,771.01,518.13,4.80215189873418,Ipa,5
313.68,770.42,518.4,4.80556962025316,Ipa,5
313.87,770.42,519.48,4.80670886075949,Ipa,5
312.99,769.23,518.67,4.80784810126582,Ipa,5
313.48,770.42,518.4,4.81088607594937,Ipa,5
313.28,769.82,518.13,4.81392405063291,Ipa,5
313.38,769.82,518.4,4.81696202531646,Ipa,5
313.19,769.82,518.4,4.82,Ipa,5
313.97,770.42,518.67,4.8220253164557,Ipa,5
313.58,769.23,518.67,4.82405063291139,Ipa,5
313.68,770.42,518.4,4.82632911392405,Ipa,5
313.87,769.82,518.4,4.82860759493671,Ipa,5
313.48,769.82,518.4,4.83101265822785,Ipa,5
313.58,770.42,518.4,4.83341772151899,Ipa,5
313.58,769.82,518.4,4.83620253164557,Ipa,5
313.48,768.64,518.4,4.83898734177215,Ipa,5
314.07,768.05,519.48,4.84164556962025,Ipa,5
313.68,769.23,518.4,4.84430379746835,Ipa,5
313.38,769.82,518.67,4.84708860759494,Ipa,5
313.48,768.64,518.67,4.84911392405063,Ipa,5
314.56,768.64,518.4,4.85177215189873,Ipa,5
313.68,769.82,518.4,4.85481012658228,Ipa,5
313.28,769.23,518.13,4.8573417721519,Ipa,5
313.58,769.82,518.4,4.86012658227848,Ipa,5
313.38,768.64,518.4,4.86291139240506,Ipa,5
313.48,769.23,518.4,4.86556962025317,Ipa,5
313.48,769.23,518.4,4.86822784810127,Ipa,5
313.38,769.23,518.4,4.87088607594937,Ipa,5
313.38,769.23,518.4,4.87379746835443,Ipa,5
314.07,770.42,518.13,4.87658227848101,Ipa,5
313.38,769.23,518.4,4.87974683544304,Ipa,5
313.58,769.82,518.4,4.88101265822785,Ipa,5
315.86,770.42,516.8,4.88164556962025,Ipa,5
313.48,769.82,518.4,4.88443037974684,Ipa,5
313.48,769.23,518.13,4.8873417721519,Ipa,5
313.38,769.23,518.4,4.88974683544304,Ipa,5
313.58,769.23,518.67,4.89240506329114,Ipa,5
313.77,770.42,518.4,4.89443037974684,Ipa,5
313.58,769.23,518.4,4.89683544303798,Ipa,5
314.86,771.01,518.94,4.89974683544304,Ipa,5
313.68,769.23,518.13,4.90278481012658,Ipa,5
313.38,769.82,518.4,4.90582278481013,Ipa,5
313.58,769.82,518.67,4.90772151898734,Ipa,5
312.6,774.59,518.67,4.90962025316456,Ipa,5
313.19,769.23,517.6,4.91240506329114,Ipa,5
313.28,768.05,518.4,4.91518987341772,Ipa,5
313.38,768.64,518.4,4.91784810126582,Ipa,5
313.58,768.64,518.13,4.92050632911392,Ipa,5
313.38,768.64,518.4,4.92240506329114,Ipa,5
313.48,769.23,518.67,4.92430379746835,Ipa,5
313.09,770.42,518.94,4.92670886075949,Ipa,5
313.28,769.23,518.4,4.92911392405063,Ipa,5
312.89,769.23,518.4,4.93126582278481,Ipa,5
313.38,769.23,518.4,4.93341772151898,Ipa,5
313.28,768.05,518.13,4.93582278481012,Ipa,5
313.58,769.23,518.67,4.93822784810126,Ipa,5
313.77,768.64,517.87,4.9406329113924,Ipa,5
313.97,771.01,518.94,4.94303797468354,Ipa,5
313.68,771.01,517.87,4.94405063291139,Ipa,5
313.19,769.23,518.67,4.94506329113924,Ipa,5
314.96,770.42,518.67,4.94620253164557,Ipa,5
313.58,766.87,517.87,4.9473417721519,Ipa,5
313.28,769.23,518.4,4.94949367088608,Ipa,5
313.19,768.64,518.4,4.95164556962025,Ipa,5
313.28,768.64,518.13,4.95417721518987,Ipa,5
313.09,768.64,518.13,4.95670886075949,Ipa,5
313.19,768.05,518.13,4.95898734177215,Ipa,5
313.19,768.64,518.4,4.96126582278481,Ipa,5
313.28,768.64,518.4,4.96316455696203,Ipa,5
313.48,768.64,518.67,4.96506329113924,Ipa,5
313.38,768.05,518.13,4.96810126582279,Ipa,5
313.19,768.64,518.4,4.97113924050633,Ipa,5
313.19,768.64,518.67,4.97367088607595,Ipa,5
313.09,768.64,518.4,4.97620253164557,Ipa,5
313.19,768.64,518.13,4.97860759493671,Ipa,5
313.38,768.64,518.67,4.98088607594937,Ipa,5
313.19,768.64,518.4,4.98329113924051,Ipa,5
313.19,772.2,518.4,4.98518987341772,Ipa,5
312.99,769.23,518.4,4.98708860759494,Ipa,5
313.09,769.23,517.6,4.98873417721519,Ipa,5
313.19,768.05,518.13,4.99088607594937,Ipa,5
312.79,768.64,518.13,4.99379746835443,Ipa,5
312.5,768.05,517.6,4.99620253164557,Ipa,5
313.28,768.05,518.4,4.99810126582279,Ipa,5
312.99,769.23,518.4,5.00012658227848,Ipa,5
313.09,767.46,518.67,5.00189873417722,Ipa,5
313.09,768.05,518.67,5.00379746835443,Ipa,5
313.19,768.64,518.67,5.00594936708861,Ipa,5
313.19,768.05,518.4,5.00898734177215,Ipa,5
312.79,767.46,517.6,5.0120253164557,Ipa,5
312.6,768.05,518.13,5.01417721518988,Ipa,5
313.09,768.64,518.4,5.01620253164557,Ipa,5
314.56,769.23,518.13,5.01835443037975,Ipa,5
312.89,767.46,518.94,5.02012658227848,Ipa,5
312.79,767.46,518.94,5.02189873417722,Ipa,5
313.09,768.64,518.13,5.0240506329114,Ipa,5
313.19,767.46,518.4,5.02620253164557,Ipa,5
314.47,771.01,518.13,5.02835443037975,Ipa,5
313.19,768.64,518.13,5.03050632911393,Ipa,5
312.99,768.05,518.13,5.03177215189874,Ipa,5
312.99,770.42,518.4,5.03303797468355,Ipa,5
313.09,768.05,518.4,5.0353164556962,Ipa,5
313.28,767.46,518.4,5.03759493670886,Ipa,5
313.38,768.05,518.13,5.03962025316456,Ipa,5
312.89,769.23,517.06,5.04164556962025,Ipa,5
313.09,768.64,518.94,5.04341772151899,Ipa,5
312.89,768.64,518.4,5.04518987341772,Ipa,5
312.89,767.46,518.4,5.04746835443038,Ipa,5
312.89,768.64,518.67,5.04974683544304,Ipa,5
313.68,768.05,518.4,5.0526582278481,Ipa,5
312.89,768.05,518.4,5.05556962025317,Ipa,5
313.28,768.64,518.4,5.0573417721519,Ipa,5
313.09,767.46,518.4,5.05911392405063,Ipa,5
313.09,768.64,518.4,5.06113924050633,Ipa,5
313.19,766.87,518.4,5.06316455696203,Ipa,5
314.37,766.87,519.21,5.06506329113924,Ipa,5
313.19,768.64,518.67,5.06696202531646,Ipa,5
312.89,768.05,518.13,5.06886075949367,Ipa,5
312.99,767.46,518.4,5.07075949367089,Ipa,5
312.3,770.42,519.48,5.0720253164557,Ipa,5
313.19,767.46,518.4,5.07329113924051,Ipa,5
312.99,767.46,518.4,5.07518987341772,Ipa,5
313.19,767.46,518.13,5.07708860759494,Ipa,5
314.07,770.42,520.56,5.07898734177215,Ipa,5
312.7,766.28,518.13,5.08088607594937,Ipa,5
313.19,768.05,518.4,5.08278481012658,Ipa,5
312.79,768.64,518.4,5.0846835443038,Ipa,5
313.19,768.05,518.94,5.08696202531646,Ipa,5
312.99,768.64,517.87,5.08924050632911,Ipa,5
313.38,768.64,518.4,5.09126582278481,Ipa,5
312.99,767.46,518.4,5.09303797468355,Ipa,5
312.5,768.05,518.13,5.09506329113924,Ipa,5
312.79,770.42,519.21,5.0973417721519,Ipa,5
312.99,767.46,518.4,5.09873417721519,Ipa,5
312.79,768.64,518.94,5.10012658227848,Ipa,5
312.99,768.05,518.13,5.10189873417722,Ipa,5
312.99,767.46,518.67,5.10341772151899,Ipa,5
312.3,769.23,516.53,5.10493670886076,Ipa,5
312.79,768.05,518.4,5.10645569620253,Ipa,5
314.07,768.05,518.94,5.10797468354431,Ipa,5
313.58,768.64,518.4,5.11164556962026,Ipa,5
312.89,767.46,518.13,5.11518987341772,Ipa,5
312.89,768.05,518.4,5.11632911392405,Ipa,5
312.89,766.87,518.13,5.11759493670886,Ipa,5
312.99,766.87,518.94,5.11949367088608,Ipa,5
312.3,768.64,518.67,5.12126582278481,Ipa,5
312.99,767.46,518.67,5.12341772151899,Ipa,5
312.89,768.05,518.4,5.1253164556962,Ipa,5
313.09,768.64,518.94,5.12696202531646,Ipa,5
313.28,768.05,518.4,5.12822784810127,Ipa,5
312.79,769.23,518.13,5.12924050632911,Ipa,5
312.89,767.46,518.4,5.13063291139241,Ipa,5
313.19,766.87,518.4,5.13215189873418,Ipa,5
313.28,768.64,518.67,5.13379746835443,Ipa,5
312.99,766.28,518.13,5.13556962025316,Ipa,5
312.6,768.05,518.4,5.13721518987342,Ipa,5
312.89,766.87,518.67,5.13911392405063,Ipa,5
312.89,767.46,518.4,5.14050632911392,Ipa,5
312.89,767.46,518.4,5.14189873417722,Ipa,5
312.99,767.46,518.4,5.14303797468355,Ipa,5
313.09,766.87,518.4,5.14417721518987,Ipa,5
312.21,769.82,518.67,5.14632911392405,Ipa,5
313.19,766.87,518.4,5.14848101265823,Ipa,5
312.89,768.05,518.13,5.15,Ipa,5
312.79,768.05,518.4,5.15151898734177,Ipa,5
312.99,767.46,518.4,5.15329113924051,Ipa,5
314.07,767.46,518.4,5.15506329113924,Ipa,5
313.09,768.05,518.4,5.15569620253165,Ipa,5
312.7,768.05,518.4,5.15632911392405,Ipa,5
313.19,767.46,518.13,5.15784810126582,Ipa,5
313.19,766.87,518.67,5.1593670886076,Ipa,5
312.89,767.46,518.4,5.16088607594937,Ipa,5
313.09,766.87,518.67,5.1626582278481,Ipa,5
313.58,771.6,518.67,5.16443037974684,Ipa,5
312.89,767.46,518.4,5.16582278481013,Ipa,5
313.09,767.46,518.4,5.16746835443038,Ipa,5
313.38,768.64,518.4,5.16898734177215,Ipa,5
312.99,767.46,518.13,5.17050632911393,Ipa,5
312.89,767.46,518.4,5.17227848101266,Ipa,5
311.62,766.87,518.67,5.17455696202532,Ipa,5
312.4,766.87,518.13,5.17632911392405,Ipa,5
313.09,766.87,520.56,5.17721518987342,Ipa,5
312.89,768.64,518.4,5.17860759493671,Ipa,5
312.99,767.46,518.13,5.18,Ipa,5
312.89,768.05,518.4,5.18164556962025,Ipa,5
312.79,767.46,518.4,5.18329113924051,Ipa,5
312.89,768.05,518.4,5.18417721518987,Ipa,5
312.6,768.05,518.4,5.18506329113924,Ipa,5
312.99,766.87,518.4,5.18670886075949,Ipa,5
313.28,767.46,518.13,5.18835443037975,Ipa,5
312.7,766.87,518.4,5.18987341772152,Ipa,5
312.89,766.28,518.13,5.19139240506329,Ipa,5
312.6,767.46,518.94,5.1926582278481,Ipa,5
312.6,766.87,518.67,5.19392405063291,Ipa,5
312.79,767.46,518.13,5.19518987341772,Ipa,5
314.07,767.46,520.02,5.19645569620253,Ipa,5
312.7,766.87,518.4,5.19759493670886,Ipa,5
312.6,767.46,518.13,5.19873417721519,Ipa,5
313.09,766.87,518.4,5.2,Ipa,5
312.89,766.87,518.4,5.20126582278481,Ipa,5
312.7,766.87,518.13,5.20354430379747,Ipa,5
312.89,766.28,518.4,5.20518987341772,Ipa,5
313.28,766.87,518.4,5.20670886075949,Ipa,5
312.4,766.28,518.94,5.20835443037975,Ipa,5
312.4,766.28,518.4,5.20974683544304,Ipa,5
312.99,765.7,519.21,5.2106329113924,Ipa,5
312.89,766.87,518.13,5.21139240506329,Ipa,5
312.79,766.87,518.67,5.2126582278481,Ipa,5
313.09,768.05,518.4,5.21392405063291,Ipa,5
312.7,766.87,518.13,5.21518987341772,Ipa,5
312.6,769.23,518.67,5.21645569620253,Ipa,5
312.01,766.87,520.02,5.21746835443038,Ipa,5
313.09,767.46,518.13,5.21848101265823,Ipa,5
312.79,767.46,518.4,5.21962025316456,Ipa,5
312.79,767.46,518.67,5.22075949367089,Ipa,5
313.09,766.87,518.13,5.22253164556962,Ipa,5
